t,real_gdp,unemployment_rate,policy_rate,gov_deficit,gov_debt,benefit_paid,total_credit,price_index,energy_bought,e_capacity_utilization,energy_unfilled
42,2268.2554324530483,0.04124292843898569,0.0001066822394070201,103.90745836308128,14279.750497401174,122.1113177835786,18294.791751495366,1.2231151582621629,14.93950146947244,0.07400641790525717,267.157044003462
43,2254.490427454544,0.03981266056883159,0.00010735958975418528,95.96609154995787,14377.127033542982,122.0969626502784,18425.000662453123,1.2219112754046022,13.599235261194323,0.0739997776500303,269.69179542322547
44,2243.816590070119,0.03747630724120621,0.00010804536431561975,94.56549132384043,14473.114399911485,122.1036040929305,18548.712877548565,1.225105305049713,14.113220594029345,0.07509580446839796,272.21153974040726
45,2228.8383353600625,0.03743150814629981,0.00010874914342216085,91.78433731573398,14566.331680602903,123.0326872578835,18685.29405880242,1.2230436936512041,14.619671271365402,0.07640588455858265,274.8400428901619
46,2192.2926734776397,0.039438057608978894,0.00010947586414221592,88.56755039315703,14656.343257964441,122.61464236295167,18803.547169318077,1.2231687993064924,13.862846855915535,0.07641265120310073,277.4276212892252
47,2175.5481525823043,0.0367260874542954,0.00011017402519424718,59.09504295692142,14716.892872915687,122.27748166542213,18921.340806246364,1.221501987804031,17.29883795217999,0.08651701662652346,278.74035876904185
48,2181.4951605468873,0.03237672903815347,0.00011089405326933112,75.99805198463764,14794.339138868088,122.56827727109476,19044.96153596112,1.2242746352633396,16.38608123341703,0.08669939966453549,280.11024471954045
49,2174.1716349226353,0.030922232214408263,0.00011167268145320929,72.95587706373061,14868.736279079008,122.61084924793958,19151.158355215164,1.224731601766844,17.352794311266415,0.08433704283926738,285.3307955322618
50,2095.409797856379,0.03150406406583661,0.00011245915109169726,70.75997182963073,14940.937362371038,122.70221558569983,19262.085047875455,1.2253196692376003,15.063280320328044,0.08434201868794071,287.769171926642
51,2053.3457639070384,0.03176239041596918,0.00011323172866840312,74.50835635922152,15016.893938311965,123.09934487298072,19340.213416574767,1.224786705459823,16.75809171144321,0.08458205874835674,290.5356483709079
52,2027.4234303285348,0.027957910268994524,0.00011399395809767881,71.02213352499916,15089.371574669349,123.43368309364459,19422.096957137044,1.2241935680909608,17.64537581520763,0.084578671227462,293.92871718628083
53,2034.8654191492867,0.02413790208416655,0.00011478914484806459,53.88635545157604,15144.720566885175,123.07271765719416,19502.017379459037,1.2246575094331316,16.464809790475627,0.08457840080851446,297.3078299227051
54,2004.3510033287137,0.018099660859721256,0.0001156172059807447,13.432222967015775,15159.621442973545,123.12474252513954,19583.7350340582,1.22508223189889,17.47021255806422,0.08457797088724939,299.54062933939457
55,1997.6338044145004,0.02037904639562127,0.00011650149299096324,55.57688537132856,15216.67009786442,123.22182093748675,19666.580402740456,1.2275499068368056,16.795790470522704,0.08466098892348381,303.0432574051897
56,1971.347618542186,0.020594412904234027,0.0001173971853188969,70.26149437732687,15288.408020011,122.92828137580592,19731.60805473469,1.2346415733232414,17.443584090510655,0.08489673772128857,305.0721817188317
57,1925.9491576981054,0.025535125585659513,0.00011833186153858187,67.90660134840465,15357.79718067489,123.08049729055654,19796.912284095983,1.2315579845118874,16.072905413796235,0.08522320628460472,308.5502764021903
58,1920.1194721905638,0.04093873269938253,0.00011917192285571797,66.44673843355338,15425.73299644644,123.36281403782216,19860.691239141048,1.2336037602449252,18.56913142658047,0.08538613003300632,306.8279760861065
59,1902.1043963321158,0.03941925252984746,0.0001198398212547452,74.09730068562266,15501.325948389645,123.08297660526785,19914.767103087514,1.234180577602889,18.321560326365535,0.08555532739190141,308.9754034135444
60,1844.3148817972367,0.038740039644007185,0.00012051694470652252,94.46377005098878,15597.292438147655,123.16072308724065,19976.550898006837,1.22840547795048,16.575304980203526,0.08555006506521311,311.04121484609357
61,1843.0472630488573,0.033952183856987284,0.00012119430102368968,80.31976772208378,15679.123428204317,123.20333439507993,20028.293002873357,1.2254810926620299,17.984176311600358,0.08579451285571994,313.0561191820964
62,1835.619998188728,0.02995847502385951,0.00012191563429498817,60.545138306350395,15741.187942906185,123.2706991635261,20086.599873417785,1.224237412291851,15.577349674481592,0.08618912320183497,316.0508293532504
63,1855.951267221044,0.02585223704079087,0.00012267218803538394,59.422461378371,15802.136585866021,123.28712505518908,20132.299631479465,1.22452174965775,18.303942009073907,0.08634325071617459,316.1824242427816
64,1808.2431239112875,0.030562938660894767,0.00012346491425669883,52.31008660149308,15855.979100161103,123.44968307371559,20172.22404721561,1.2261113722189403,16.880298660193077,0.08645118920500931,318.5434486047932
65,1758.7575414871567,0.03234659524728589,0.00012419974901128333,69.21571796337656,15926.732848803671,123.62583348439968,20202.068991440796,1.2267492286361772,18.12820176274685,0.09066045797578953,319.8742978174895
66,1772.8371307514524,0.04864700234347774,0.00012490951338017274,75.97699783686357,16004.254291209949,123.79402189895873,20232.026173954186,1.2266342129216679,18.077268215535806,0.09066631178811488,316.2164495090167
67,1810.656206040439,0.04620658652325105,0.0001254387412513014,76.92412277139204,16082.72998451188,123.60251599706139,20270.78280261534,1.2293808677315052,19.949298886258116,0.09066892956528916,318.55076261030865
68,1784.869578527776,0.049331231909258366,0.0001259882315717411,79.41120375112598,16163.700206531174,123.50864918378599,20296.645811012597,1.2290750300836715,17.74507636228536,0.09070699429546777,319.39125027747275
69,1744.5412038596644,0.05382890083870773,0.00012649852010745272,93.70197664978684,16258.968917091006,123.6497861852696,20314.274757765437,1.2294672792941734,18.45386335105116,0.0907041279724075,318.09932115866616
70,1701.0829996229895,0.05691503049797331,0.00012695529920241753,108.70809693648351,16369.25244574606,123.91521414801218,20331.63213611817,1.2269696305701943,18.867707969363707,0.09070110653750035,318.85345777646717
71,1661.3679261854054,0.06397111047911241,0.0001273739976807159,108.9656326269004,16479.803492670377,123.77276672190676,20345.940025066786,1.225808161341345,18.953199683104387,0.09069792483705971,319.9494429530152
72,1653.2535527999576,0.06236271130970583,0.00012771266805169408,111.93537638863637,16593.334750744736,123.67347230867314,20351.755207599417,1.2256472864306414,18.75044968189416,0.10213673305978678,315.20076705892586
73,1682.8142241306202,0.06642719588415513,0.00012806411194881448,124.34561063496244,16719.287072097537,123.753107083587,20361.19205064354,1.2261004125016797,19.685976728704595,0.10211627229487638,314.79922294962444
74,1703.9652124740549,0.06021847439509631,0.0001283678761655416,119.84527771820012,16842.87154656137,123.56738302897976,20364.62417832494,1.2238775294454838,19.384955321756113,0.10211317313518957,315.7295354956576
75,1641.2579222217632,0.061924674464705176,0.00012873363332888488,119.04468779756178,16963.546580284317,123.87043187846464,20370.314971192216,1.2270629701601081,20.582359390996253,0.10210988905337127,317.5989356637207
76,1571.3444174336953,0.067781396088612,0.00012907670086962554,126.88870705136685,17092.07742689297,125.03152823041984,20378.605333059855,1.2288028331190373,20.9313120731268,0.1021064256770652,315.704324924024
77,1584.6411652365396,0.06437834944431109,0.00012935309301576655,119.21829628827885,17212.95010163317,124.85087915100459,20387.835247623672,1.2265680530077183,22.16322052320381,0.10210857574067295,314.9763595338641
78,1580.4869797464232,0.07468289986462251,0.0001296618437645507,115.32153993407155,17329.937948868363,124.76134726716907,20395.11598406316,1.2264756998016142,25.074211616760174,0.11601828994603977,310.67849827088463
79,1574.728168231559,0.07114487255011115,0.00012985992273608087,126.21125419820572,17457.827084284694,124.618297664888,20401.343289510394,1.2302710591006596,21.52326422179702,0.11601154273187672,312.5468014380134
80,1565.2696656507615,0.06420104541048388,0.00013009239250948027,126.92969905951247,17586.44678397992,124.53447656895327,20401.979161429284,1.226247092147026,23.864028362657926,0.11600464603259686,313.3180036981505
81,1578.92948442614,0.06155661252005484,0.0001304246082539205,114.01852263148282,17713.10530934083,124.37138030418173,20402.425580960044,1.2289186519881157,24.513165207390607,0.1159972729256927,313.8957016035947
82,1539.042908671717,0.06101089585290187,0.00013078063834026088,109.67708648725318,17841.651012592563,124.44601310425176,20406.531954265247,1.2326049955255678,25.745728711235827,0.11598995436192264,314.4838836989496
83,1492.5220111428675,0.0649016838751606,0.00013113797485429763,105.4335772315813,17954.811180691227,124.68531137185585,20407.84554688469,1.2294464468296522,26.92634689750721,0.1221780239192589,313.4175544857658
84,1468.3201758621087,0.06295667144042338,0.0001314741689190115,110.58002902172507,18068.483714384696,124.92232430301807,20412.628212214826,1.2279987602179816,24.48414693526603,0.12216877282686403,312.541767689611
85,1500.9489853024722,0.06357160175588517,0.00013182666843561806,112.6447279341549,18212.69647247043,125.29796544173085,20415.376617922037,1.228940411775685,23.850341420090295,0.1221594981735698,310.32554345287537
86,1533.1429489578447,0.06220178502017182,0.00013216811517719132,112.66494783156156,18371.20647643153,125.58430802422103,20423.096990059486,1.232051822985944,26.197930069477323,0.12568515363926422,310.04861295290954
87,1524.6637309332282,0.06756969503945143,0.00013251918980267309,118.10819897422999,18535.89435794285,125.89032641972886,20430.45820905057,1.230777276526959,25.11960089226578,0.12567547987207991,306.89735416691525
88,1510.429121632074,0.07420704301923464,0.00013280865872573853,127.35963458558331,18709.799278502353,126.46090832460094,20429.96421811836,1.2318943694158528,25.10958278946168,0.1256656849386165,306.18516462038866
89,1460.5566646210477,0.07814099556391951,0.00013302348679347428,117.06037481218368,18872.97307804449,126.18164904063376,20437.57304509734,1.2312969143458146,25.36943199523801,0.12565577547492235,304.0376679194278
90,1415.7174336632186,0.0897039725519565,0.0001331930088608774,133.58488285499277,19051.366464750266,126.80244769092059,20439.78493388542,1.237063264124145,25.78607050789678,0.12564573902364193,301.9560291031918
91,1426.125954295582,0.10274598355112519,0.00013325725664368242,103.28059574290461,19198.095158919088,127.25311654383557,20440.20941963904,1.2369572652017164,26.05226808968309,0.1337214139171081,297.7316708194875
92,1479.6461918706802,0.10838350374337291,0.00013318040036096259,233.65082342580564,19475.341983406488,127.59323657899571,20440.510801933466,1.2368336405453468,29.92155440574269,0.14526987467870348,290.0290251629683
93,1478.4335733603282,0.09476058434503043,0.00013304229969849363,134.02265921579527,19654.879290299028,126.42393000774376,20444.460515123545,1.2361766030637045,28.741392399322237,0.14525588250258042,289.2945728557204
94,1571.8401984455504,0.08548406965004085,0.00013304835469682362,226.1311543102002,19926.53127896204,127.99369026717132,20442.983241077058,1.2387089397639945,29.15903860102904,0.14524173283446776,287.2048259985762
95,1519.833935982171,0.09441660227038307,0.00013315336019339188,171.2521583801513,20145.787980546764,127.70285607849465,20443.8996748049,1.246318840510155,29.693373929672596,0.14522740085740615,283.793140165321
96,1476.6109565172085,0.0933232965254307,0.00013316068667446846,167.9062281381519,20360.34134033529,128.14328041109417,20448.712678580272,1.26549447197669,26.377750782479133,0.14521299368881202,284.0975605928993
97,1424.0537097004146,0.09248010848577892,0.0001331777549145484,156.57268861079467,20562.215205018878,127.96442175514963,20452.97867790649,1.2747048722452976,29.89468168669423,0.14519845808223422,282.03765636800176
98,1376.1420026907729,0.0954937349019821,0.00013320183311101133,162.3858536128099,20768.522495511872,128.46785443693727,20453.56309556115,1.2818036562563897,29.37157490898617,0.145183760263605,280.98527216992244
99,1391.8255286831093,0.1027493905090161,0.00013319183496288535,162.0100181430741,20973.00255312247,128.80405319439734,20454.887582639403,1.2860869227660352,26.75601791374301,0.14516892926000627,279.90910782468643
100,1381.190249254661,0.10963100892039779,0.0001331229135387126,182.68714304988617,21198.26328775746,129.889656141049,20457.385102490014,1.2919326682998338,29.390499692878524,0.14515372654275716,276.0843890608606
101,1354.166292237276,0.11616914728814864,0.00013297943602439696,175.9050133721152,21416.287614050245,129.70859643319264,20461.942341255035,1.3055841628911151,30.396921822074667,0.15015577881857248,273.67080468191693
102,1379.5978026242788,0.11367605373486911,0.00013276562720688663,191.58682473707222,21649.486703873947,130.21665651485858,20464.134388966642,1.3132271362968462,32.500136375615334,0.16260179197301555,268.0882310103515
103,1420.8059803266347,0.11631314876699661,0.00013257811743801177,182.11013083513205,21874.244951830395,129.35696165597778,20462.3798731232,1.340541100974429,30.001844992378814,0.162581942534605,266.82362031530164
104,1442.984378678157,0.11360650923655946,0.0001324327636507755,194.98895413279496,22113.42736672901,129.42883739776678,20460.072199274276,1.420995020435547,33.16285655567995,0.1625608450599121,262.9328929226185
105,1431.9423964189907,0.11382748064208248,0.00013231533360249053,165.47605060205308,22323.528442549705,130.43594010752506,20461.56106748613,1.5573216469149729,30.663753479244882,0.16254017695094908,260.1873333935157
106,1410.7802544080769,0.13249311907485617,0.00013219446905361168,-8.411719448912578,22359.325122665934,133.09680525724806,20460.950590369106,1.2476665915793486,32.13227554764157,0.16251947553416773,259.8283299184794
107,1343.1942987874845,0.14270896575018488,0.0001318739486032566,-55.16093286190903,22347.68699505864,133.17879665587373,20459.22016858852,1.2485058014834258,30.217495525370218,0.16249881373635805,254.7046432569144
108,1404.1511555185496,0.13918127561134508,0.0001314659593778087,-8.829957063452156,22380.78741670228,133.23858076186255,20456.611993409744,1.2564963468652846,33.84440408700883,0.1624777880758074,249.87811784660133
109,1394.7191201430549,0.1318277160186513,0.0001310989507478428,-21.374587943791425,22402.67711046899,132.53371022669327,20454.221126493667,1.258741924393196,33.67968027650129,0.16245680260793102,248.67501824539724
110,1384.411139967346,0.13123698589784516,0.0001308320071315161,-27.44318472644497,22418.213079424422,132.61051878347715,20451.8877774926,1.258138577832521,29.92670901337916,0.16243540737957607,244.98141635355137
111,1411.4801810325948,0.12072084575933284,0.00013057133679807403,-43.306259733223555,22418.131774162444,131.67686691690386,20450.14631954382,1.2566707728271582,34.4732391612507,0.17174889211874322,238.9931201300578
112,1446.962274090841,0.11355215952440434,0.00013042250231078354,-38.95717387167758,22423.54746002823,131.36849307528283,20448.795624218877,1.255268122162427,34.775451007766335,0.1717250849631213,237.94342179860197
113,1438.6796125183507,0.11331868468878536,0.0001303527209859864,-38.34520060127815,22430.111545450753,131.5041086541197,20450.223804122063,1.2600901867875698,37.59755419806791,0.17513793507199982,234.6542233220345
114,1459.5374609390672,0.11062530258869141,0.0001302839179326355,-40.798339989648525,22433.93055254514,131.41704802372612,20447.555147814113,1.256783371426031,35.91650117616938,0.17511325978054088,232.05965364041887
115,1474.1950790596466,0.10650659637455528,0.00013024226299801573,-42.8198065373403,22436.108408087195,130.72705781862163,20445.405732989795,1.2585103038105696,32.12201872183472,0.1750886247636381,230.8527377973732
116,1402.6628624854052,0.09904331800913224,0.00013024271916650118,-40.86910001369881,22440.558246298213,130.9733582907845,20443.127477013946,1.2643182761957443,32.37933904076955,0.1750639681852386,228.55261016471135
117,1421.259581316377,0.09171923005940397,0.0001303205564955641,-44.530075071837445,22439.449344294237,130.17221924824457,20440.491785889568,1.2653865895969758,37.173232161945386,0.175039332249291,228.67186133056165
118,1446.5632660419813,0.09414354153874638,0.00013049948945297648,-42.75739772555238,22440.59068893356,130.41934273645728,20438.84183718721,1.2600271254364224,31.408765268430127,0.17501412208227207,223.48414868844466
119,1432.5622641643868,0.09203620154244019,0.00013064920189636257,-45.83323007600643,22439.322692917005,130.39985961756426,20208.950222266823,1.2580567546590569,33.22768139622378,0.17498923221820364,222.18926177936962
120,1428.9275903979028,0.09114339426972706,0.00013081813659863374,-51.485126703559985,22432.031888182915,130.16792438860244,20209.790570534224,1.2520261501835508,33.16219708608497,0.1791809535574548,219.9572780149174
121,1493.4588667152798,0.08317106183462852,0.0001310143937310154,-316.43935833289487,22160.004366903682,129.23965996126674,20215.753182540226,1.2543616611400326,40.76015849256336,0.19894351326062074,213.82297284680635
122,1459.300874200509,0.09488959815127063,0.0001312918905169978,-306.14221130702856,21899.861299262328,129.38170029646955,20215.146029895943,1.2584153577737662,35.064181649496604,0.1929292716993804,213.91688464590862
123,1383.0829405475088,0.09265986572818397,0.0001314405026710728,-294.19107411149787,21650.625516943026,129.77844434516993,20212.64123311594,1.2565246720428211,38.31898628088247,0.19866811654892652,209.96020022801162
124,1427.3280691456837,0.09317698456752821,0.00013166774897657707,-47.75955902682665,21645.50486154879,129.50719029528437,20210.310582933478,1.25935707996759,39.34372521204174,0.19759762901342687,211.24028036095964
125,1361.084445538875,0.10946924627999244,0.00013190489030295684,-38.83184854832115,21650.804703541995,129.78796527710517,20208.53508105397,1.2559195463313502,37.0437320848884,0.2032743734217476,204.60113914387068
126,1314.316665449382,0.11285811287022873,0.0001319646542219001,-95.87758060380526,21597.439314174273,128.97697112821268,20209.825368400187,1.2600867278658827,34.16312601813253,0.20131061491212407,202.37810651377157
127,1425.1996425034588,0.1098623344127928,0.00013198568515419455,-48.04900220423201,21591.026633533464,130.6309060315438,20212.359520880047,1.2620168510896363,35.392203487847866,0.19022805494761513,205.32034005684918
128,1487.7276355661156,0.10835245713997188,0.00013203621431420257,-51.73548380743961,21583.32709708354,130.5231167996733,20214.259704619202,1.2648354379989108,36.86207010348796,0.19020023306203207,200.4102535051613
129,1419.1016496571249,0.11637985629534431,0.00013220358790596486,-39.36472072624315,21590.1711133416,130.78673894638618,20220.220521269264,1.2618882808043448,38.93924135704656,0.19610599470803314,196.55510300218043
130,1374.46289731711,0.11471204553943093,0.00013231306587692117,-29.243400340672082,21605.166050241303,130.31057992542148,20227.480840310585,1.2595209823249542,39.256900031624724,0.19972325857633944,194.29208343796623
131,1392.9368322202595,0.11105842097064422,0.00013243699760661206,-33.78651610958613,21613.697939898342,130.60854348309883,20237.26844206378,1.2638463165219371,39.618939483278844,0.19969109469668592,195.28676906340093
132,1402.8011998042027,0.1145303060707169,0.0001325815384997102,-34.23327036135254,21622.715502913412,131.21487205888116,20242.311694257318,1.262264529194051,39.512269790854276,0.2050203550503892,191.13007971663134
133,1437.0718999042756,0.12544927321646626,0.00013268735442114362,-18.959970570809844,21647.204098996397,131.39015172588546,20246.171462454276,1.2636333994931637,36.51208995719029,0.2049874810795344,186.09539344001792
134,1494.377969245161,0.11836804056603734,0.0001327054053383159,-31.161394004529114,21660.468141973328,131.2203712092122,20252.990430670845,1.2679571245651273,40.100421637292136,0.21297459916102152,183.87307596315912
135,1399.6453538438263,0.1187642200731619,0.00013280556273400466,-33.552918278754134,21673.251418833337,131.12848511594817,20258.851176939013,1.2647864944704124,38.415843215907756,0.21294172473414016,183.63041921024868
136,1380.4410644466038,0.11197122475308252,0.00013288373668389394,-35.66096321723799,21680.98546452508,130.6402580642564,20275.01793321587,1.2626131378070207,39.13463752432556,0.21290976350407684,181.28768707933966
137,1359.0118354567824,0.11162985885362464,0.00013304632992126042,-284.9198968407909,21439.18853833443,131.2993054757786,20291.843673870706,1.2519273039122352,39.34584204454043,0.21287749956983637,182.04700933536094
138,1449.406281393392,0.11936256280906832,0.00013321084473535416,-22.302376669280534,21459.27154808832,132.25716875877697,20305.476755284762,1.2499095573121313,37.46865193681892,0.2128456822347558,175.1946862888602
139,1468.755344727154,0.14247650434568349,0.0001333048472319025,-8.946864500629488,21494.36312721828,132.69886498815973,20326.13697986962,1.2477854222484386,37.423131965520255,0.21281383948807697,172.66322160466473
140,1462.5340515416026,0.1452139964870276,0.0001331484416718238,-4.870683861251678,21533.74108090935,132.8934941991171,20348.484381725535,1.2538194210490923,39.273348977708274,0.21647490126527696,169.4765520826287
141,1426.9355506996394,0.13940248030102875,0.00013296217484710409,-88.69919059012801,21489.757172911497,133.16214961485701,20375.295776960444,1.2494820979050736,41.95850765017903,0.2564462017305192,157.6078222958962
142,1469.2241653897652,0.1254351779047993,0.00013283924059527986,-31.238978013344934,21502.27309331813,131.93568512031962,20391.3750000344,1.251290022891858,46.938877654048014,0.2613547901480176,157.44675553614087
143,1505.848417496966,0.12626751889694532,0.00013285942941133864,-32.195716309377815,21515.141277231458,131.75549101992857,20418.1070102316,1.2498729134317457,52.74412790620707,0.2651741788984935,154.2611425268861
144,1503.8813196846113,0.14348986353299176,0.00013286897133721784,-24.38550990687267,21536.537430358454,132.1226043715271,20437.84842980134,1.252912426357301,50.22182219059859,0.2791015098013587,143.42645829167958
