t,real_gdp,unemployment_rate,policy_rate,gov_deficit,gov_debt,benefit_paid,total_credit,price_index,energy_bought,e_capacity_utilization,energy_unfilled
0,94.76176829926182,0.8714222124079027,0.000134,206.28828390003426,4983.788283900107,39.19999999999995,844.6862894093402,1.1999999999999995,34.63693739999999,0.04451044916887574,0.0
1,174.8912060037883,0.7373921940314864,0.00012525913194797985,192.69726067295133,5176.638458478185,39.6419269442378,1140.62668669846,1.1999999999999997,33.32495549660888,0.13399872724044715,0.0
2,262.23626956331736,0.5896306778516466,0.00011800983722039551,176.53924327737346,5353.355147517501,39.2075384615385,1172.1913481641582,1.2000000000000002,31.899336247742024,0.19470059747309745,0.0
3,305.18682595831774,0.5276886146836534,0.00011238688751041686,168.65146101782827,5522.1928430960925,39.2113076923077,1176.7163552342238,1.2,30.59370588405082,0.19469095435669237,0.0
4,345.1093974298228,0.4630634167841646,0.00010746474007777447,158.57359446009374,5680.96014265546,39.2113076923077,1177.1445569305145,1.1999999999999997,29.31584632662272,0.21677600555955265,0.0
5,391.25300632590995,0.3894141153216988,0.00010326668457970266,149.89502215214367,5831.055681233806,39.2113076923077,1177.6129349307569,1.2,28.191097312719346,0.2167997767400467,0.0
6,423.4323090722576,0.3416936582742802,9.988315676176064e-05,142.8040694402217,5974.067850141698,39.21507692307696,1177.9581972957537,1.2000000000000002,27.248129740073438,0.21680875002725342,0.0
7,458.6384317879468,0.2850334239325998,9.703216460239293e-05,134.11317940306498,6108.395695849034,39.21507692307696,1178.248013376817,1.2031626336196222,26.432675291835732,0.2168029963370008,0.0
8,480.702936446644,0.2360199049084053,9.4866134618983e-05,129.586509332468,6238.20400099932,39.21507692307696,1178.4668865355889,1.2040814529538073,25.394791528362166,0.26361917354390685,0.0
9,506.5317923286441,0.19420092685835944,9.323703243067783e-05,123.25285071265117,6361.685321723129,39.22261538461536,1178.6300547373773,1.2046614674800802,24.563616544740356,0.26361795431220736,0.0
10,519.4450935850803,0.1691237113943711,9.207108693914453e-05,119.30382866944086,6481.224388369888,39.22261538461536,1178.7452660134954,1.204410456030984,23.77961367136799,0.2636334776210147,0.0
11,531.0850909242084,0.14652685717748903,9.117977724163197e-05,116.05226622650305,6597.518639856588,39.22261538461536,1178.8319212670804,1.207950920255515,23.060946509566246,0.2636390868023349,0.0
